,0
2629,22472746828.88611
2630,28248350880.345753
2631,31637887252.908894
2632,34693886451.70895
2633,4096759952.6698985
2634,29022343238.428383
2635,3730463628.688222
2636,28825084375.5385
2637,11532769011.896324
2638,34465592.3378607
2639,28557151400.37949
2640,34739898807.0567
2641,20615249053.42797
2642,20319063847.89723
2643,12173259797.36941
2644,10150750651.041214
2645,24597271908.56066
2646,30698961912.850006
2647,1175312855.6346083
2648,16708434986.23622
2649,22287074429.201668
2650,28789735699.03318
2651,16297451260.85036
2652,19248665959.980934
2653,28618113595.852684
2654,22628729026.49586
2655,27093594269.35321
2656,26722192945.667446
2657,35042092561.970474
2658,7400772628.14329
2659,12226988652.226267
2660,25681325173.430256
2661,26680250747.44513
2662,6004280048.760475
2663,34152762508.45643
2664,16323687482.33735
2665,21680651516.501377
2666,21890640855.456425
2667,19873033026.858047
2668,27701290862.776455
2669,2477443958.335332
2670,23768476347.276867
2671,30373727040.57808
2672,4508566997.089118
2673,29119137228.503094
2674,31269780673.36398
2675,28864433462.26908
2676,27877460162.23706
2677,22379608295.406643
2678,25751870105.702686
2679,199354293.04908454
2680,31483805711.5387
2681,11636776347.623863
2682,21309594232.6209
2683,10433945525.854614
2684,25999053356.35579
2685,25140630169.81789
2686,28013565340.53869
2687,31834729921.177567
2688,32802581249.057587
2689,7108822080.405469
2690,31144799633.01453
2691,21236558952.009567
2692,32170182644.388336
2693,25060382139.129086
2694,33870881473.84948
2695,25674238249.94446
2696,17821264379.844204
2697,22974288912.613068
2698,27583865280.21132
2699,29931761720.78892
2700,24995890678.908962
2701,30654055035.921265
2702,16150108703.158934
2703,24468387163.611355
2704,31599585152.801617
2705,24090570409.831852
2706,18359917486.117012
2707,30499855026.049873
2708,15642958804.941456
2709,12572279621.750063
2710,253110584.07920608
2711,30924687915.56853
2712,26632577151.61557
2713,11394516606.479006
2714,23732297202.693153
2715,9431854307.77264
2716,29539550131.13477
2717,31630092663.206913
2718,25146471333.437733
2719,25505064766.113487
2720,18531461187.98566
2721,25076684141.464405
2722,1017490270.1947455
2723,13804181060.000305
2724,189527871.40113792
2725,9353131729.358915
2726,27323009479.320816
2727,18006520702.182728
2728,20302299523.36443
2729,26521561500.26716
2730,14892626392.542704
2731,254302486.23509794
2732,6013988541.266924
2733,26748911410.934116
2734,34968840454.674484
2735,24928386725.006554
2736,19892352201.494343
2737,21186761628.791203
2738,31748207746.585213
2739,25541058117.247307
2740,8928087478.92579
2741,14362426299.379068
2742,18239515516.725853
2743,15202428422.61847
2744,30490126823.918293
2745,1051046923.1190739
2746,27440484715.04675
2747,10397310147.823292
2748,24136783397.799183
2749,28299146203.76301
2750,20937236780.85417
2751,9086384946.544851
2752,32611393370.313812
2753,21938627247.76831
2754,29483691614.66893
2755,24077640066.52194
2756,22566366813.208767
2757,18752027469.95429
2758,28589454593.423058
2759,26057504134.54986
2760,34811301.43903015
2761,30188212934.409798
2762,10295869942.378693
2763,32877340464.668797
2764,26902889.115070872
2765,8442710344.762947
2766,31066756448.093582
2767,24031334668.054955
2768,8265833846.816696
2769,15518340194.46076
2770,20917603652.805065
2771,20807228104.119446
2772,19111854795.82209
2773,393799549.45923287
2774,28818910149.6217
2775,20816677370.445755
2776,21403594517.863716
2777,130101378.65493478
2778,18498279347.05842
2779,23153657335.78972
2780,15496752349.420103
2781,29045594119.295055
2782,16758182607.096605
2783,31165647463.892532
2784,18472857945.318123
2785,24632271521.70106
2786,4470550143.025164
2787,30449868647.446327
2788,19131391488.461094
2789,13725189206.360415
2790,26124143238.678864
2791,21136859377.368782
2792,21967580336.496696
2793,21883180944.635113
2794,16461140781.685728
2795,27289581579.98889
2796,30310752774.016808
2797,11381983799.533352
2798,14388265106.670992
2799,8375187426.105091
2800,22269075310.70519
2801,29837662441.471615
2802,13583066908.87343
2803,18239126744.076584
2804,34218488949.236507
2805,21081310199.58544
2806,9843575796.162401
2807,17134868939.417494
2808,18945600622.5222
2809,30125604423.059803
2810,28942426842.25278
2811,24023035593.718666
2812,27572627715.401108
2813,14071041584.592503
2814,32197592498.47623
2815,31790709985.614285
2816,21220548780.746902
2817,18157360699.382954
2818,16546359682.681427
2819,23465060371.45663
2820,21846094742.183666
2821,26519029624.60445
2822,10648972680.730762
2823,24289963504.97494
2824,24573835650.686035
2825,11162343460.62772
2826,29233381230.47693
2827,23737372859.741573
2828,22218332321.03645
2829,33042361792.085777
2830,39349011.60770634
2831,36165462228.00115
2832,24434428693.0706
2833,17417381811.845592
2834,13715433168.845375
2835,12749749944.37524
2836,22949844986.221428
2837,12716916970.960518
2838,21721961573.32541
2839,29572971991.836765
2840,32746175477.56727
2841,19786146392.295975
2842,43211560.777316526
2843,12805045342.205322
2844,17249771186.05547
2845,163136215.2166445
2846,32248085868.722595
2847,11588316425.381258
2848,15404072025.930714
2849,12587587955.151503
2850,20254129127.465233
2851,31780444462.97585
2852,8208340888.724453
2853,11347039734.56662
2854,4338849397.580731
2855,30587140097.382996
2856,13635588895.676071
2857,31974203765.168186
2858,28889021353.05301
2859,34112534621.77311
2860,12624423124.272348
2861,57509452.31095902
2862,31029283095.635353
2863,17737434333.660793
2864,15550459429.803242
2865,10679757632.561737
2866,22604718836.952137
2867,35240928470.280045
2868,29193007218.541737
2869,29410285369.635323
2870,13964896519.79802
2871,11379844458.638756
2872,27806654501.122276
2873,19170391415.73449
2874,30850573782.09453
2875,26503546406.117764
2876,15407666184.334269
2877,28379644107.9853
2878,182034314.89858174
2879,259398390.14175275
2880,908699316.9730575
2881,4798164325.440593
2882,207755103.1532065
2883,13643682341.118998
2884,12279418304.043821
2885,28948097806.258648
2886,22499111838.89741
2887,26639107113.245583
2888,34420752535.46635
2889,26151228703.934143
2890,17064842114.571613
2891,22463772226.925373
2892,26175941601.817215
2893,5689335436.377127
2894,21066376457.067566
2895,29322903832.66027
2896,14793756284.859583
2897,6838585143.9940605
2898,32239421854.566597
2899,21464029831.809807
2900,10470897401.202648
2901,31160016901.10555
2902,31206086637.857307
2903,36397444351.36455
2904,24431419010.687332
2905,28331513279.62496
2906,6401066797.382647
2907,26096445340.638523
2908,33153917204.10123
2909,29411631985.992176
2910,24376478829.504253
2911,24475264382.30289
2912,21900966366.15242
2913,34565290355.965256
2914,26711059017.615173
2915,22571400184.641132
2916,24600692893.51952
2917,17323888651.2469
2918,8808292100.873102
2919,26298736001.802803
2920,29107971617.28834
2921,229044153.83665606
2922,87216341.58838244
2923,25514061012.900547
2924,25771856937.22745
2925,18910122488.113422
2926,10407343637.49453
2927,14154414737.891792
2928,30026235245.76125
2929,26263035029.036777
2930,24800712997.779064
2931,15253865057.519209
2932,19414245492.009907
2933,22083685898.224575
2934,20410688353.146446
2935,27618292723.09517
2936,26784940256.697926
2937,23825261225.32086
2938,31133207365.525394
2939,33649027654.344795
2940,27060955082.81052
2941,26896703939.879036
2942,26201415473.15695
2943,23574537164.307224
2944,25281828646.724785
2945,11150679250.00586
2946,30451563474.97921
2947,214957422.02149433
2948,23666284933.97626
2949,25191326789.226128
2950,12075956641.48435
2951,33187086536.94305
2952,23208313816.75566
2953,29095386733.31734
2954,20129762576.46797
2955,19761796826.030067
2956,19809260887.145405
2957,25388925716.069805
2958,21073502799.185966
2959,24901133179.272224
2960,29671180995.82381
2961,16856512016.349346
2962,10160223207.777252
2963,24085762253.602383
2964,46926807.46576254
2965,23836704631.167107
2966,26614799934.581417
2967,27066708845.90937
2968,23501879634.338634
2969,17571128019.997913
2970,18971256754.85667
2971,24847187321.128872
2972,33209355810.7942
2973,43114345.22992994
2974,33998216830.201187
2975,23920315375.776703
2976,18804029943.403214
2977,30164948217.359516
2978,21418063821.2533
2979,26224151825.395485
2980,54482160.60554853
2981,34030869472.819294
2982,24276754626.953823
2983,34855929241.14833
2984,25580176921.126312
2985,26275724347.749702
2986,33750288559.473293
2987,25634859024.58021
2988,32971199451.58479
2989,330379010.9899798
2990,16743538615.399155
2991,21164520512.134773
2992,18809560501.028767
2993,32699321234.033604
2994,29189449933.164967
2995,26873477309.13729
2996,24547011701.900467
2997,8426357897.092276
2998,20693801518.14208
2999,29346891576.10877
3000,26441117965.144882
3001,11639137893.625185
3002,27898489171.311684
3003,16388465565.399128
3004,27461314743.163967
3005,11873702768.499311
3006,25869558840.01702
3007,15671076074.182009
3008,17738331481.569077
3009,14404387692.024963
3010,22312929734.150642
3011,25574747700.325256
3012,28148558487.558193
3013,30962064421.78104
3014,30796600304.04647
3015,23631675317.944183
3016,16887051689.085403
3017,19373868564.328438
3018,27251591368.35777
3019,23165217662.79769
3020,34412786705.93804
3021,26774648971.94903
3022,27928528128.710983
3023,4149880767.7429166
3024,23571234004.809998
3025,15841107533.62191
3026,36874982717.513176
3027,27621614204.604313
3028,29966312614.033455
3029,17931826559.94376
3030,30306682421.39978
3031,23924724111.313503
3032,23562681386.074936
3033,30217081370.890194
3034,26751755557.41155
3035,27133551283.75117
3036,20026352165.12018
3037,26663224399.978195
3038,30811733221.269386
3039,20560119248.11505
3040,25361709368.805107
3041,27763031489.499275
3042,21342793663.515484
3043,24936056598.646053
3044,15813284058.798758
3045,36315552151.76733
3046,24210675977.160492
3047,23574042502.128487
3048,30615462298.638786
3049,23702553059.08997
3050,22989660815.85941
3051,22640772819.3966
3052,16772373374.457165
3053,30321548386.495335
3054,30491921573.05427
3055,29922257955.63203
3056,6386248885.89072
3057,29069553345.180767
3058,29532194.577971254
3059,32088615986.79142
3060,22103353241.107674
3061,33316247400.7559
3062,27911939868.42068
3063,30889495149.85586
3064,32542918106.67331
3065,19211307564.029957
3066,18079461416.30661
3067,23310919048.085857
3068,2705463734.72728
3069,17261417827.298096
3070,10627578560.207832
3071,30498536955.80596
3072,20861256857.094814
3073,31800233529.395706
3074,25914088394.61092
3075,23076507316.013386
3076,10007606627.674646
3077,29582698736.439262
3078,10663488867.405396
3079,30322564615.95749
3080,25581215522.850124
3081,35015973740.38765
3082,23407764653.859165
3083,20717197588.49101
3084,30821995359.33076
3085,22561908130.464428
3086,23791997286.270836
3087,32365847833.640717
3088,23107941889.928627
3089,17481544441.356487
3090,29002493394.33893
3091,28970516130.169724
3092,28882856493.107044
3093,25181438496.60375
3094,28947234468.832012
3095,33143349845.652927
3096,20607813987.628365
3097,25381832579.610844
3098,25103371808.97664
3099,14561691145.99509
3100,28792749350.8636
3101,12576077747.478823
3102,21857453012.66816
3103,29070997025.07416
3104,30148797889.51733
3105,26107519882.816757
3106,27325046710.674084
3107,16239042014.13621
3108,25418219107.84761
3109,9011257342.336962
3110,20738375723.80246
3111,26764374784.84118
3112,26477457024.600887
3113,21218279984.405247
3114,28753241822.86406
3115,29060861847.659763
3116,33276131560.20096
3117,27326543996.486477
3118,33131636137.357487
3119,26125813514.147118
3120,24602997189.876743
3121,34972909813.415726
3122,28487866199.42059
3123,32228234992.27016
3124,28023972183.139088
3125,22941283603.6608
3126,29034193338.156727
3127,22699923435.96864
3128,30767524146.5067
3129,11689509186.607094
3130,19346142490.660015
3131,19902718087.974117
3132,33045942977.40226
3133,22212935955.206184
3134,20979132215.627502
3135,28290176279.34116
3136,13986683880.476871
3137,29358713144.294407
3138,13158392526.81996
3139,25664220261.160484
3140,14246890308.499512
3141,46950151.537191294
3142,23354120358.1396
3143,27697650803.672768
3144,28368525155.115166
3145,25614862328.830082
3146,14940148291.183632
3147,28932286612.196877
3148,21402891771.43246
3149,29675290112.16849
3150,31125067131.729977
3151,29014834443.36721
3152,18504648316.441246
3153,30814691721.819706
3154,16395143553.866491
3155,24288715457.545113
3156,29066741300.035496
3157,30322055397.05801
3158,24892518395.881668
3159,31860047903.62677
3160,26907319955.575172
3161,26980494779.413033
3162,26861120903.216156
3163,19429040852.76619
3164,7022919646.448876
3165,24340865689.911575
3166,33190436915.89998
3167,35390261287.50578
3168,30829421088.9916
3169,27931085970.130665
3170,19690464422.698566
3171,34812771525.899536
3172,20879950998.816257
3173,27182858904.36732
3174,35871350487.601875
3175,35456395270.6114
3176,17499218417.300236
3177,49269926.023091495
3178,28155653486.922714
3179,29826478345.428696
3180,21106604973.940266
3181,33053560552.70628
3182,27195147397.02443
3183,31491074625.150375
3184,27916433901.397892
3185,30572322221.61823
3186,23601611681.28577
3187,30645985192.907253
3188,32527526641.28475
3189,13840603248.171267
3190,25963752282.839035
3191,20678479186.87428
3192,24098503631.66155
3193,26371212288.602043
3194,27100892.068437003
3195,15743205841.015469
3196,22504161164.03679
3197,19371907219.880238
3198,25909289097.88078
3199,19303787609.816578
3200,77485411.77291195
3201,19666147928.770683
3202,25000044398.890965
3203,13897336409.000772
3204,32858321406.829823
3205,87726904.67173822
3206,22420197815.979195
3207,24420528010.794178
3208,25574214938.38167
3209,35673499857.94473
3210,33499446322.966114
3211,30084511418.6334
3212,27817196285.658813
3213,20047226212.52168
3214,22911062560.790318
3215,23192813687.799763
3216,42069731.48128991
3217,33588203542.888947
3218,22124423445.657665
3219,32364334429.386196
3220,26848068904.90271
3221,35650011844.95626
3222,32286793175.273277
3223,34610451616.957054
3224,21786422.34051167
3225,25163657524.569023
3226,29926303464.19218
3227,25653362076.113346
3228,30750178341.322975
3229,30903815886.916233
3230,33129047515.820854
3231,35000241639.867325
3232,20348299196.639256
3233,34353992636.284462
3234,19741977005.796944
3235,20913066786.609303
3236,34880793503.99136
3237,49885867.25224262
3238,30477006701.003338
3239,32296195235.0834
3240,24027795815.860092
3241,26419225428.32142
3242,15007920060.798155
3243,19747910855.310463
3244,28762620306.465572
3245,27304054258.554985
3246,20822003655.458157
3247,24444595496.294834
3248,28068794805.905796
3249,25928973816.32039
3250,29473144842.10053
3251,12510504366.107359
3252,3260838672.870614
3253,29096226402.989895
3254,29847964.567748312
3255,26883046663.390377
3256,872996422.5649072
3257,31684578303.898743
3258,29274364495.28781
3259,14197025912.00783
3260,34365615705.1163
3261,15698194607.734049
3262,28801320222.156174
3263,14858689709.969631
3264,30165888541.514545
3265,12104565994.510712
3266,13813340960.655437
3267,26455255423.880188
3268,35797450671.953445
3269,30806959945.01086
3270,27740428902.50007
3271,10592868944.424698
3272,16396072393.2925
3273,31866467936.774025
3274,32803394693.77235
3275,27465868695.91775
3276,12410645431.86916
3277,30187370393.70105
3278,5487809110.883215
3279,30419063040.088203
3280,29434330984.542473
3281,23306522713.584404
3282,23034474108.794
3283,14471168752.818811
3284,19716670181.3908
3285,24506449344.548843
3286,30255365873.131588
3287,25747936677.08431
3288,22650205537.543877
3289,32201652568.35624
3290,29419718596.451305
3291,23714172022.48388
3292,29553896651.58007
3293,27943112129.16719
3294,28219894834.80569
3295,25407282553.189163
3296,18823520902.27154
3297,18818703118.240192
3298,28213361338.292526
3299,17152321415.999826
3300,30002317764.624104
3301,25431243279.05706
3302,26107444033.228428
3303,22228155458.767174
3304,8948405960.689693
3305,30672433814.962685
3306,30158513611.544235
3307,29477514477.996433
3308,30545709121.344013
3309,18447827942.805996
3310,25211431477.29087
3311,17264949900.276646
3312,18714738839.19241
3313,23457472634.12256
3314,25672064797.638195
3315,13016765015.77348
3316,20967109819.52107
3317,25532119754.656406
3318,17547541416.698948
3319,33178651495.537426
3320,24836239712.17301
3321,31557100546.198967
3322,28956667183.639946
3323,28782179090.452293
3324,16983409005.796682
3325,31053326134.21721
3326,8685427863.367342
3327,36186119729.78803
3328,21645257506.32149
3329,30301139644.67118
3330,25785063885.299892
3331,33382408654.754986
3332,20137705763.31462
3333,19491987603.900066
3334,17243259552.019085
3335,18337825128.47731
3336,17187373661.185417
3337,27761811415.225468
3338,31051109928.125244
3339,25904170072.82747
3340,26744465000.01036
3341,25052871982.63796
3342,28158719036.900696
3343,25974787280.239082
3344,26170618034.263393
3345,23250587163.430496
3346,35591114363.04704
3347,17501060486.703815
3348,24096190139.939415
3349,35972296084.466896
3350,20149720556.139294
3351,29082143935.8853
3352,9684442811.624664
3353,27896024570.1264
3354,31113408.373757165
3355,28831710554.13644
3356,22690390144.09833
3357,15888872715.113516
3358,22633525430.631237
3359,23000736941.809128
3360,19824618522.606533
3361,28742552.797206987
3362,23851668803.08841
3363,32562667917.97155
3364,16535462446.646276
3365,15441411820.043928
3366,27801268673.814934
3367,34555858959.03192
3368,26448375877.461025
3369,32556949478.20802
3370,23751608137.39688
3371,14123505233.304447
3372,21257228400.144363
3373,23473989444.511356
3374,26300860976.881416
3375,21421129627.2309
3376,28390473187.301357
3377,36581081275.89402
3378,25239741151.746544
3379,34390528414.8529
3380,30495300145.771072
3381,21189920869.234207
3382,25768486834.904438
3383,31909208775.669655
3384,16024339708.171215
3385,10806048131.48909
3386,20070407975.4101
3387,12364635856.736797
3388,30956386552.46739
3389,25440915947.37921
3390,20854913353.119835
3391,23924818067.502262
3392,34957289965.96211
3393,31305017191.141945
3394,10771816096.84269
3395,28489267996.99094
3396,26951513696.891983
3397,14425210094.810886
3398,16636537177.480042
3399,23867811036.169613
3400,20597472289.87259
3401,31618810976.121735
3402,21179971969.803844
3403,21453126952.373016
3404,20424086866.84986
3405,27303153083.85062
3406,23396397772.616383
3407,19445485.801091284
3408,29381364858.9379
3409,20106245512.82043
3410,10213889999.808285
3411,28009696091.383904
3412,22785434991.232346
3413,28599590931.516098
3414,23001063413.676296
3415,24189183125.05355
3416,16435226969.784258
3417,30045058735.904476
3418,31102721341.09424
3419,36649949319.75896
3420,31953746934.620804
3421,30940649566.973194
3422,22729495082.411213
3423,37650538.51531608
3424,29236663283.06049
3425,30413350207.19387
3426,22833026602.151196
3427,27444184303.60825
3428,3530354111.344674
3429,28984047369.73077
3430,30698472637.32247
3431,26079389332.405823
3432,29242408984.978924
3433,29164639351.754574
3434,30769613058.692345
3435,23124122541.58091
3436,29934182153.053066
3437,2152546733.8645725
3438,32292169989.362896
3439,59051017.26764148
3440,28249342089.78468
3441,5103481497.725939
3442,17245285699.16507
3443,14783218707.836802
3444,27826865186.987297
3445,33851866234.875668
3446,30324881720.306686
3447,31369237807.12869
3448,21554317069.776917
3449,14931128503.934135
3450,20594638215.27262
3451,27418704993.505505
3452,27561824627.22461
3453,21728187627.442085
3454,26243293202.525772
3455,33186141741.192123
3456,14845286735.249031
3457,17979633251.732
3458,25630178671.001297
3459,28381937216.718136
3460,10998083367.955036
3461,5711151596.984592
3462,31657189793.62052
3463,26358059912.046112
3464,22443632859.885036
3465,32585998719.358982
3466,26945842554.204597
3467,16523039150.630358
3468,19984025147.36322
3469,12435973940.52423
3470,17453750728.60526
3471,28609334465.51818
3472,7617879926.544256
3473,27104106491.908768
3474,27116553331.2826
3475,32244305340.48615
3476,36026897302.82965
3477,37740470.01394531
3478,24488338795.308308
3479,25418863.463908456
3480,28415225393.310066
3481,31953881687.978207
3482,16618624409.896654
3483,29862263098.56698
3484,31582750668.74887
3485,31721058751.52903
3486,28780898887.47312
3487,18814389941.713356
3488,16252147727.514185
3489,22413846636.900528
3490,20685605002.451
3491,5451386179.985381
3492,32100325113.941692
3493,28049826328.526783
3494,27352627373.514244
3495,24723690432.556763
3496,30024550067.057552
3497,27420303881.243713
3498,11114849157.538324
3499,22874349676.94245
3500,24114606376.758842
3501,23296579562.56994
3502,2528015891.048491
3503,23395434937.710075
3504,24093061214.78603
3505,12917718151.113441
3506,147312136.0332598
3507,22186973136.25667
3508,26367538152.384975
3509,4850848807.175906
3510,20354239779.35921
3511,15327023200.132643
3512,32030920124.7764
3513,31309892190.167835
3514,11000735264.159698
3515,27913906959.49289
3516,26940609539.96386
3517,23450253684.79096
3518,30056433592.27987
3519,31187728434.333805
3520,10601640269.22432
3521,15985223521.646194
3522,31478871757.219994
3523,30275643.514032494
3524,23651040856.413322
3525,19573595985.559666
3526,16510916695.64666
3527,11210262482.545452
3528,27381110782.54761
3529,9227316095.798643
3530,24623589822.811787
3531,25284362.836146187
3532,31852648229.07846
3533,20191253425.174206
3534,19901999079.187607
3535,16419048230.346375
3536,15801152468.140587
3537,11047029755.21776
3538,13473362796.403168
3539,27821884468.5873
3540,16619938463.184227
3541,28883650151.69738
3542,11233724844.523489
3543,22751239458.674473
3544,67960874.74363554
3545,33436624342.76593
3546,28802107387.01761
3547,31773139657.89643
3548,15013814955.584568
3549,29500034401.420555
3550,21151016552.181355
3551,26634389082.559322
3552,13924696090.75411
3553,10025261963.325245
3554,11237910930.561224
3555,33074172610.46878
3556,25893779662.077232
3557,30648697622.02012
3558,17735480846.719852
3559,12238246905.827112
3560,12751682178.901613
3561,36369086761.68446
3562,29231892647.035496
3563,27832759170.22794
3564,23667120174.820644
3565,26238455807.8949
3566,15509346689.055431
3567,192944373.74935278
3568,20391758051.67189
3569,28915151398.110313
3570,25206746137.153942
3571,21007529432.76208
3572,28473090799.79733
3573,25418913984.34062
3574,31488370983.705185
3575,25515389807.538803
3576,29720571081.551468
3577,31256093421.866444
3578,22232998387.78609
3579,30562292736.097946
3580,26251124394.254864
3581,22914852401.89583
3582,23233915807.17588
3583,5340625693.974895
3584,18623490698.348858
3585,25911251773.80528
3586,33650337485.604706
3587,14477042652.986584
3588,18867581352.53812
3589,34871688939.76632
3590,22309310151.639294
3591,33106092768.59258
3592,14779497619.70184
3593,27101606817.047913
3594,25529777003.4034
3595,13815487115.788284
3596,24705630484.972816
3597,25572583751.81357
3598,51584011.50339184
3599,29411391013.82347
3600,8024013660.768839
3601,24139187342.18631
3602,21261390534.548306
3603,23654339247.90716
3604,22321521327.387585
3605,14671795634.679768
3606,16023775620.756529
3607,31302416338.85757
3608,15536031824.53783
3609,27198234400.571194
3610,27012394097.6277
3611,29691729670.48019
3612,21624094776.64661
3613,13533097149.964462
3614,27790729256.526558
3615,16635651797.577097
3616,14120022323.118074
3617,31138928404.346794
3618,18192302170.245117
3619,55788335.4796308
3620,26032846349.70734
3621,582347007.7981666
3622,23825572946.827454
3623,1115717517.0652647
3624,25627193740.708073
3625,27416334646.206013
3626,17072635113.631393
3627,23501212737.11491
3628,27954452567.474888
3629,36134198029.5726
3630,18592239551.252373
3631,29355215734.26057
3632,26501900175.132313
3633,34794667417.35135
3634,16690674505.7903
3635,12119543564.948011
3636,36411834129.715866
3637,14950785166.07193
3638,15242233428.138773
3639,14456553463.902607
3640,17189835338.883953
3641,19080881650.569683
3642,14726711452.805824
3643,14974274054.387798
3644,17419082835.259804
3645,23854214461.941143
3646,23998305415.729267
3647,9236021706.851168
3648,29664272330.428413
3649,190216850.2239455
3650,25105317119.728134
3651,27336513212.830303
3652,17344036000.02735
3653,28742428947.903824
3654,34357610345.658184
3655,24036274463.13518
3656,28512460481.92583
3657,20565095133.408173
3658,20747224348.97504
3659,11832277614.160355
3660,15847114856.164343
3661,24029595051.799664
3662,27063288125.04404
3663,33215488485.295307
3664,15576626347.895632
3665,18395567978.813545
3666,34190671789.938076
3667,24049807402.144764
3668,19240558072.101055
3669,18304524470.73526
3670,12637624041.69424
3671,28030859018.060356
3672,28045223210.193653
3673,29677522735.452744
3674,11786453532.976639
3675,25174394997.898994
3676,21159312422.920723
3677,24060797916.511963
3678,4037347968.075592
3679,26599320542.836838
3680,34251134881.07693
3681,23538869890.324852
3682,16770854969.222988
3683,57933556.09735596
3684,16723138927.502863
3685,9496557628.722061
3686,14009446599.827888
3687,25740702831.791283
3688,26256298644.54822
3689,24334415307.549625
3690,11684855043.824884
3691,29612542057.287334
3692,28041832738.572895
3693,27033114142.569427
3694,23253374918.118668
3695,27114904105.923267
3696,27125481269.138718
3697,4218112967.855951
3698,26278176980.650482
3699,9717207529.315525
3700,27286811601.237045
3701,23770434114.82778
3702,17697849998.65635
3703,24895400813.829243
3704,167822237.76683328
3705,22372748580.48656
3706,25081975242.583225
3707,19409535745.62914
3708,22233253966.48656
3709,24712373722.414577
3710,33304381331.226166
3711,25441472268.250168
3712,17116977116.22684
3713,18963215445.85514
3714,12872545937.752014
3715,25352748206.044388
3716,28738625240.672604
3717,23510351182.65431
3718,26736104687.236725
3719,28429587812.70553
3720,15016916711.170853
3721,20500582238.268616
3722,30302347378.830814
3723,17387252880.544655
3724,30083492242.261036
3725,34214503906.03654
3726,28882580842.239986
3727,17972768501.551266
3728,26316315740.99408
3729,28748900575.60681
3730,23729744626.50371
3731,22626825992.67181
3732,19093237350.24876
3733,28784515555.55497
3734,22890197887.473824
3735,26579313832.476112
3736,32810446594.414333
3737,20344291270.7407
3738,27741186363.825405
3739,20470925408.608215
3740,29840388689.913948
3741,25176100641.911644
3742,26126172953.164207
3743,32416235709.34527
3744,13824061155.210964
3745,63087377.46239149
3746,29532021369.289333
3747,73679234.34023449
3748,17059005749.038513
3749,20278959162.046227
3750,31414312822.600574
3751,41235137.75664645
3752,62688496.56104528
3753,11974865166.18096
3754,18729692869.18427
3755,23992412202.9383
3756,37711110232.11987
3757,27542069134.962715
3758,15038680007.162931
3759,20661408504.829193
3760,23956714907.94959
3761,16306687675.375696
3762,29052294529.036835
3763,18478386922.025303
3764,29373545749.26624
3765,11627404622.543747
3766,17376476384.724453
3767,18185244211.51724
3768,21219393795.375187
3769,29743681166.615463
3770,33216108385.774994
3771,11751670628.715729
3772,25273031370.077847
3773,13466755136.218876
3774,10504629373.32461
3775,31113975095.33715
3776,22472507086.451252
3777,31801258717.590626
3778,15786273376.654926
3779,30189385130.185944
3780,29747975419.161083
3781,24001412595.42091
3782,26808005803.38563
3783,20898247924.533817
3784,28895540893.263756
3785,13515063724.266502
3786,21182697432.1705
3787,29172741624.76446
3788,28624045148.005554
3789,18203078845.645256
3790,26240840062.02723
3791,37367717439.48453
3792,21397930301.0613
3793,20495623451.522484
3794,24782067949.808895
3795,32704863043.58485
3796,28882187942.67054
3797,29159688986.964687
3798,24303364611.615
3799,10069248114.108944
3800,27418789685.39984
3801,20016717651.19472
3802,10547990212.49497
3803,20089355001.30034
3804,35157805190.497536
3805,32963119302.372437
3806,36797856676.279686
3807,22538783703.812954
3808,29485067432.99344
3809,27203133086.49499
3810,17359799011.899136
3811,25721076794.000572
3812,26745394343.659443
3813,24384942351.21058
3814,20910547868.00393
3815,28334052135.11981
3816,19564383041.97849
3817,36366845689.184006
3818,30216275504.89234
3819,30750697.567295425
3820,37424844485.29159
3821,32629180722.968998
3822,20515893415.446392
3823,22749274628.692684
3824,15198475993.515905
3825,27936548480.36463
3826,23971643183.389366
3827,26715268576.836796
3828,29939039292.392593
3829,30415699386.47966
3830,19233696567.77639
3831,24695494543.243446
3832,25963881218.11349
3833,30300072612.71546
3834,14292588091.294798
3835,22664250396.97083
3836,27636866398.03079
3837,30947211335.590637
3838,397687261.5008451
3839,21530980232.620064
3840,28510249671.529015
3841,26983716977.49514
3842,33542816745.77241
3843,22240240453.705303
3844,25071391809.13863
3845,22297264978.43986
3846,28720067494.111683
3847,33440317812.408165
3848,17206683858.77085
3849,28495664462.363964
3850,27605374079.690136
3851,22364842461.352913
3852,18202588261.296192
3853,25347813757.97832
3854,17977100946.032917
3855,23291692888.7992
3856,27517104339.378853
3857,26140526975.115963
3858,23294573374.534534
3859,27833505667.217945
3860,24457351481.796818
3861,26637412524.923775
3862,24187297721.160206
3863,20441586720.493183
3864,23294676759.607277
3865,30374196408.1696
3866,26355308944.520046
3867,28421608023.071434
3868,23449814739.040127
3869,23015302169.45931
3870,27407704545.080845
3871,34238879612.356842
3872,36213376764.80588
3873,21874390474.769104
3874,23514379674.812283
3875,15386111779.811182
3876,27246879172.19206
3877,30868633793.47948
3878,26077508595.864944
3879,33272959877.092167
3880,27810754901.61822
3881,27253905075.423702
3882,17537671634.18704
3883,26152849642.35994
3884,19340822232.876183
3885,30814479411.8934
3886,30975796234.245785
3887,28463137750.019527
3888,24248200140.90566
3889,15926833088.562246
3890,19460027686.607025
3891,31928488221.514324
3892,23233784491.915215
3893,29856152409.642834
3894,34203851332.81266
3895,14997829527.5578
3896,17479078588.38625
3897,31165977015.142616
3898,24712617346.703453
3899,26758387701.384422
3900,28187891267.375717
